determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key
58750,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7736.0,92913167,
59793,KEY_UP,Shift,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,,92913167,
59953,KEY_DOWN,Enter,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,,92913167,
58794,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7685.0,92913167,
58840,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7736.0,92913167,
58912,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7685.0,92913167,
59087,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,83.0,92913167,
59178,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,73.0,92913167,
59272,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7898.0,92913167,
59295,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,83.0,92913167,
59388,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,73.0,92913167,
59437,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7898.0,92913167,
59499,KEY_DOWN,Shift,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,,92913167,
59661,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,7766.0,92913167,
59753,KEY_UP,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,7766.0,92913167,
59610,KEY_UP,Enter,8dcc4bb8-baa3-47e1-9aa8-7c9344631c4d,body,,,52719395,
64043,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,
64133,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,
64178,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
64268,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
65843,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,
65933,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,
66293,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,
66362,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,
66407,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,
66461,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
66473,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,
64809,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,115.0,52719395,
64877,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,115.0,52719395,
64978,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
65044,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
65192,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
65269,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
66550,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,
66596,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
66678,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,
66754,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,233.0,52719395,
66844,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,233.0,52719395,
67015,KEY_DOWN,Shift,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,True,,52719395,
67115,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,True,75.0,52719395,
67193,KEY_UP,Shift,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,,52719395,
67226,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,80.0,52719395,
67395,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
67452,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
67620,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,566.0,52719395,
67679,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,566.0,52719395,
67699,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,
67801,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
67811,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,
67892,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,88.0,52719395,
67959,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,99.0,52719395,
67980,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
68014,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,88.0,52719395,
68026,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
68059,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,99.0,52719395,
68104,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,
68273,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,
68377,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,
68464,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,325.0,52719395,
68555,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,325.0,52719395,
68564,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,
68632,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
68656,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,
68722,KEY_UP,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,
68734,KEY_DOWN,Tab,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,,52719395,
68824,KEY_UP,Tab,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,,52719395,
69060,KEY_DOWN,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,,52719395,
69117,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,83.0,52719395,
69184,KEY_UP,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,,52719395,
69251,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7883.0,52719395,
69444,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,105.0,52719395,
69510,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,105.0,52719395,
69611,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,
69645,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,
69712,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,
69759,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,
69847,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,111.0,52719395,
69938,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,476.0,52719395,
69960,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,111.0,52719395,
70029,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,476.0,52719395,
70141,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,120.0,52719395,
70185,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7772.0,52719395,
70242,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,120.0,52719395,
70263,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7809.0,52719395,
70309,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7772.0,52719395,
70365,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7809.0,52719395,
70500,KEY_DOWN,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,,52719395,
70579,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,7819.0,52719395,
70702,KEY_UP,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,7819.0,52719395,
70713,KEY_UP,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,,52719395,
70905,KEY_DOWN,Enter,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,,52719395,
36170,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
36210,KEY_DOWN,Shift,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,True,,66925421,
36810,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,True,1118.0,66925421,
36922,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,True,1118.0,66925421,
37002,KEY_UP,Shift,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,
37106,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,
35722,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,
35794,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,
35874,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,494.0,66925421,
35938,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,494.0,66925421,
35970,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,307.0,66925421,
36066,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,307.0,66925421,
36090,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
37210,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,85.0,66925421,
37586,KEY_DOWN,Backspace,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,
37658,KEY_UP,Backspace,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,
37850,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,82.0,66925421,
37906,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,82.0,66925421,
38042,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
38114,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
38194,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
38258,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
38354,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
38442,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
38482,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,
38586,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,
38650,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,
38746,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
38754,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,
38810,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,531.0,66925421,
38818,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,
38914,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,1072.0,66925421,
38986,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,
39074,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,290.0,66925421,
39106,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,66.0,66925421,
39210,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,66.0,66925421,
39418,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,104.0,66925421,
39466,KEY_DOWN,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
39522,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,104.0,66925421,
39562,KEY_UP,,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,87.0,66925421,
40002,KEY_DOWN,Tab,2b009340-f024-4db1-b8c6-7cd01a90a3b9,email,,,66925421,
40106,KEY_UP,Tab,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,,66925421,
41698,KEY_DOWN,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,,66925421,
41858,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,599.0,66925421,
41954,KEY_UP,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,,66925421,
41962,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,350.0,66925421,
42130,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1013.0,66925421,
42194,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1013.0,66925421,
42354,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,
42426,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,
42514,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,
42578,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1102.0,66925421,
42690,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,7710.0,66925421,
42794,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,114.0,66925421,
42842,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,7710.0,66925421,
42882,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,114.0,66925421,
43098,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1060.0,66925421,
43226,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1060.0,66925421,
43258,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1051.0,66925421,
43386,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,1051.0,66925421,
43498,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,103.0,66925421,
43578,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,103.0,66925421,
43746,KEY_DOWN,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,,66925421,
43986,KEY_DOWN,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,7894.0,66925421,
44090,KEY_UP,,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,True,7894.0,66925421,
44146,KEY_UP,Shift,0cf98bb5-4c6a-443c-9602-d9b8c4c33aaa,password,,,66925421,
48203,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7765.0,86953121,
48319,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7765.0,86953121,
48375,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1099.0,86953121,
48511,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1099.0,86953121,
48519,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
48623,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
48631,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,
48759,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,
48839,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,113.0,86953121,
48935,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,113.0,86953121,
49111,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,
49215,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,
49375,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,
49471,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
49471,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,
49599,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
49599,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,117.0,86953121,
49703,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,117.0,86953121,
49743,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
49863,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
50031,KEY_DOWN,Shift,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,True,,86953121,
50119,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,True,7688.0,86953121,
50231,KEY_UP,Shift,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,,86953121,
50263,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,68.0,86953121,
50575,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
50711,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
50767,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1063.0,86953121,
50911,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1063.0,86953121,
50919,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
50959,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,
51007,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1040.0,86953121,
51063,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,
51207,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,
51303,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,587.0,86953121,
51367,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7906.0,86953121,
51407,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
51407,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,587.0,86953121,
51519,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,1017.0,86953121,
51519,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,
51631,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,
51647,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,75.0,86953121,
51751,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,559.0,86953121,
51751,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7832.0,86953121,
51831,KEY_DOWN,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,
51879,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,7832.0,86953121,
51911,KEY_UP,,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,112.0,86953121,
51991,KEY_DOWN,Tab,32aacc80-02e3-4143-85e3-5d44c4260ecf,email,,,86953121,
52087,KEY_UP,Tab,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,,86953121,
52287,KEY_DOWN,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,,86953121,
52535,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,99.0,86953121,
52599,KEY_UP,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,,86953121,
52647,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1122.0,86953121,
52655,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,65.0,86953121,
52735,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1122.0,86953121,
52839,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,
52919,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,
52967,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,
53023,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,7687.0,86953121,
53047,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1152.0,86953121,
53119,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1105.0,86953121,
53175,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,7687.0,86953121,
53239,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,1105.0,86953121,
53471,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,101.0,86953121,
53527,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,103.0,86953121,
53567,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,101.0,86953121,
53615,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,496.0,86953121,
53679,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,103.0,86953121,
53743,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,496.0,86953121,
53823,KEY_DOWN,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,,86953121,
54007,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,7916.0,86953121,
54127,KEY_UP,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,,86953121,
54135,KEY_UP,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,,101.0,86953121,
29688,KEY_UP,Enter,11374282-07e2-4b61-81b0-140d94e44d81,body,,,67179600,
30567,KEY_DOWN,Tab,11374282-07e2-4b61-81b0-140d94e44d81,body,,,67179600,
30625,KEY_UP,Tab,417e4a2c-b092-4889-95de-d0526da6822c,email,,,67179600,
30899,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7695.0,67179600,
30971,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7695.0,67179600,
30990,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
31088,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,
31109,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
31165,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,
31250,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,
31305,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,88.0,67179600,
31348,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7699.0,67179600,
31392,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,88.0,67179600,
31703,KEY_DOWN,Shift,417e4a2c-b092-4889-95de-d0526da6822c,email,True,,67179600,
31814,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,True,1078.0,67179600,
31866,KEY_UP,Shift,417e4a2c-b092-4889-95de-d0526da6822c,email,,,67179600,
31904,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,99.0,67179600,
32078,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,75.0,67179600,
32180,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,75.0,67179600,
32190,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,
32269,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,
32366,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,
32449,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,
32478,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,
32529,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,
32541,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,
32595,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
32657,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,
32677,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
32696,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,
32797,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,
32831,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,1109.0,67179600,
32845,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
32904,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,339.0,67179600,
32943,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7713.0,67179600,
32952,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,118.0,67179600,
33019,KEY_UP,,417e4a2c-b092-4889-95de-d0526da6822c,email,,118.0,67179600,
33146,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,7859.0,67179600,
33190,KEY_DOWN,,417e4a2c-b092-4889-95de-d0526da6822c,email,,70.0,67179600,
