determined_at,type,special_key,target.target_id,target.target_type,masked_key,gid,shift_key,meta_key,time_diff
54786,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,1114.0,62981988,,,1288.0
54949,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,1114.0,62981988,,,163.0
55673,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7699.0,62981988,,,724.0
55854,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7798.0,62981988,,,181.0
56027,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,556.0,62981988,,,173.0
58702,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7704.0,62981988,,,2675.0
58974,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7699.0,62981988,,,272.0
60061,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,556.0,62981988,,,1087.0
60343,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,1114.0,62981988,,,282.0
61634,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7704.0,62981988,,,1291.0
63366,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,1114.0,62981988,,,1732.0
64261,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,108.0,62981988,,,895.0
64559,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,1114.0,62981988,,,298.0
66059,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7896.0,62981988,,,1500.0
66442,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,108.0,62981988,,,383.0
66674,KEY_DOWN,,60671613-b987-4612-9c3c-98a7e0ad3964,text,7699.0,62981988,,,232.0
68761,KEY_DOWN,Tab,60671613-b987-4612-9c3c-98a7e0ad3964,text,,62981988,,,2087.0
69343,KEY_DOWN,,cc054ae2-cda6-45f7-8201-b201efa062cf,text,76.0,62981988,,,582.0
70101,KEY_DOWN,Backspace,cc054ae2-cda6-45f7-8201-b201efa062cf,text,,62981988,,,758.0
70341,KEY_DOWN,,cc054ae2-cda6-45f7-8201-b201efa062cf,text,416.0,62981988,,,240.0
70626,KEY_DOWN,,cc054ae2-cda6-45f7-8201-b201efa062cf,text,74.0,62981988,,,285.0
71206,KEY_DOWN,,cc054ae2-cda6-45f7-8201-b201efa062cf,text,559.0,62981988,,,580.0
71725,KEY_DOWN,Backspace,cc054ae2-cda6-45f7-8201-b201efa062cf,text,,62981988,,,519.0
71807,KEY_DOWN,,cc054ae2-cda6-45f7-8201-b201efa062cf,text,76.0,62981988,,,82.0
72138,KEY_DOWN,Tab,cc054ae2-cda6-45f7-8201-b201efa062cf,text,,62981988,,,331.0
73964,KEY_DOWN,,0aa106f5-9d05-4c4a-a582-566f7a050318,text,7690.0,62981988,,,1826.0
74101,KEY_DOWN,,0aa106f5-9d05-4c4a-a582-566f7a050318,text,7690.0,62981988,,,137.0
74249,KEY_DOWN,,0aa106f5-9d05-4c4a-a582-566f7a050318,text,7699.0,62981988,,,148.0
78740,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,107.0,63691684,,,
79281,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,120.0,63691684,,,541.0
79577,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,107.0,63691684,,,296.0
79774,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,250.0,63691684,,,197.0
82937,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,1079.0,63691684,,,3163.0
83609,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,107.0,63691684,,,672.0
85855,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,573.0,63691684,,,2246.0
86625,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,1079.0,63691684,,,770.0
87936,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,1079.0,63691684,,,1311.0
89756,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,645.0,63691684,,,1820.0
90085,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,645.0,63691684,,,329.0
90478,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,85.0,63691684,,,393.0
91232,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,1079.0,63691684,,,754.0
91805,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,250.0,63691684,,,573.0
92068,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,7756.0,63691684,,,263.0
92314,KEY_DOWN,,68859501-4ee9-4baf-ae1a-8495bb45d724,text,107.0,63691684,,,246.0
92595,KEY_DOWN,Tab,68859501-4ee9-4baf-ae1a-8495bb45d724,text,,63691684,,,281.0
94297,KEY_DOWN,,6b81658a-9a5a-43b4-8d11-e1cb738e4be6,text,73.0,63691684,,,1702.0
94428,KEY_DOWN,,6b81658a-9a5a-43b4-8d11-e1cb738e4be6,text,117.0,63691684,,,131.0
94806,KEY_DOWN,,6b81658a-9a5a-43b4-8d11-e1cb738e4be6,text,684.0,63691684,,,378.0
94879,KEY_DOWN,,6b81658a-9a5a-43b4-8d11-e1cb738e4be6,text,413.0,63691684,,,73.0
95725,KEY_DOWN,Tab,6b81658a-9a5a-43b4-8d11-e1cb738e4be6,text,,63691684,,,846.0
98050,KEY_DOWN,,99503d8c-1b92-457f-8f9b-de07e5f7e8a3,text,232.0,63691684,,,2325.0
98140,KEY_DOWN,,99503d8c-1b92-457f-8f9b-de07e5f7e8a3,text,78.0,63691684,,,90.0
98681,KEY_DOWN,,99503d8c-1b92-457f-8f9b-de07e5f7e8a3,text,118.0,63691684,,,541.0
99140,KEY_DOWN,,99503d8c-1b92-457f-8f9b-de07e5f7e8a3,text,81.0,63691684,,,459.0
69493,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7719.0,64435211,,,
70560,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,87.0,64435211,,,1067.0
71190,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,630.0
71393,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,203.0
71709,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,631.0,64435211,,,316.0
71956,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,247.0
73060,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,512.0,64435211,,,1104.0
73711,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,651.0
74679,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,87.0,64435211,,,968.0
74948,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,104.0,64435211,,,269.0
75288,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7853.0,64435211,,,340.0
75715,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,631.0,64435211,,,427.0
76546,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,831.0
76793,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,7688.0,64435211,,,247.0
77156,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,87.0,64435211,,,363.0
79965,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,631.0,64435211,,,2809.0
80147,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,87.0,64435211,,,182.0
80328,KEY_DOWN,,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,512.0,64435211,,,181.0
80890,KEY_DOWN,Tab,4ac61b5c-6c41-4f91-b1a1-e917c5a6a876,text,,64435211,,,562.0
82296,KEY_DOWN,,db768d1e-25d1-40d9-8f19-97fd128b45e7,text,86.0,64435211,,,1406.0
82665,KEY_DOWN,,db768d1e-25d1-40d9-8f19-97fd128b45e7,text,71.0,64435211,,,369.0
82959,KEY_DOWN,,db768d1e-25d1-40d9-8f19-97fd128b45e7,text,7778.0,64435211,,,294.0
83049,KEY_DOWN,,db768d1e-25d1-40d9-8f19-97fd128b45e7,text,71.0,64435211,,,90.0
83322,KEY_DOWN,Tab,db768d1e-25d1-40d9-8f19-97fd128b45e7,text,,64435211,,,273.0
86987,KEY_DOWN,,240fd6a0-debe-4c3a-b3f4-564635bea7a5,text,1042.0,64435211,,,3665.0
87211,KEY_DOWN,,240fd6a0-debe-4c3a-b3f4-564635bea7a5,text,88.0,64435211,,,224.0
87346,KEY_DOWN,,240fd6a0-debe-4c3a-b3f4-564635bea7a5,text,7830.0,64435211,,,135.0
76951,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1120.0,66089135,,,
78375,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,118.0,66089135,,,1424.0
78991,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,83.0,66089135,,,616.0
79207,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,83.0,66089135,,,216.0
80863,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1120.0,66089135,,,1656.0
81415,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,83.0,66089135,,,552.0
85939,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,82.0,66089135,,,4524.0
86111,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,82.0,66089135,,,172.0
86383,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1120.0,66089135,,,272.0
88295,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,448.0,66089135,,,1912.0
89895,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1045.0,66089135,,,1600.0
90147,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,82.0,66089135,,,252.0
90447,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1032.0,66089135,,,300.0
92707,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,448.0,66089135,,,2260.0
92975,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,83.0,66089135,,,268.0
95431,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,68.0,66089135,,,2456.0
95755,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,1120.0,66089135,,,324.0
96051,KEY_DOWN,,ae667a01-9262-4ec6-bd5c-6965bc9d3d05,text,82.0,66089135,,,296.0
98443,KEY_DOWN,,5997f284-353b-48e5-98d7-ed51adb6616e,text,7802.0,66089135,,,2392.0
98899,KEY_DOWN,,5997f284-353b-48e5-98d7-ed51adb6616e,text,349.0,66089135,,,456.0
100371,KEY_DOWN,,5997f284-353b-48e5-98d7-ed51adb6616e,text,7836.0,66089135,,,1472.0
100651,KEY_DOWN,,5997f284-353b-48e5-98d7-ed51adb6616e,text,115.0,66089135,,,280.0
102299,KEY_DOWN,Tab,5997f284-353b-48e5-98d7-ed51adb6616e,text,,66089135,,,1648.0
103019,KEY_DOWN,,c791f04b-d8c2-4a03-b25f-085ac5dcf019,text,89.0,66089135,,,720.0
103251,KEY_DOWN,,c791f04b-d8c2-4a03-b25f-085ac5dcf019,text,89.0,66089135,,,232.0
103731,KEY_DOWN,,c791f04b-d8c2-4a03-b25f-085ac5dcf019,text,86.0,66089135,,,480.0
49666,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,1086.0,66925421,,,
49962,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,414.0,66925421,,,296.0
50938,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,7785.0,66925421,,,976.0
51498,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,7785.0,66925421,,,560.0
52162,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,604.0,66925421,,,664.0
52922,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,658.0,66925421,,,760.0
53154,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,7804.0,66925421,,,232.0
53522,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,1020.0,66925421,,,368.0
54954,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,81.0,66925421,,,1432.0
55210,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,7785.0,66925421,,,256.0
55650,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,604.0,66925421,,,440.0
56282,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,414.0,66925421,,,632.0
56610,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,658.0,66925421,,,328.0
57138,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,1020.0,66925421,,,528.0
57450,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,414.0,66925421,,,312.0
58210,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,1086.0,66925421,,,760.0
58482,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,1086.0,66925421,,,272.0
58946,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,658.0,66925421,,,464.0
59170,KEY_DOWN,,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,111.0,66925421,,,224.0
59474,KEY_DOWN,Tab,aa64d1ea-1761-47fb-b105-52fbfcbe1796,text,,66925421,,,304.0
60162,KEY_DOWN,,c99683c5-54e4-44ab-9678-89dec02c839c,text,1118.0,66925421,,,688.0
60426,KEY_DOWN,,c99683c5-54e4-44ab-9678-89dec02c839c,text,71.0,66925421,,,264.0
60850,KEY_DOWN,,c99683c5-54e4-44ab-9678-89dec02c839c,text,502.0,66925421,,,424.0
61042,KEY_DOWN,,c99683c5-54e4-44ab-9678-89dec02c839c,text,102.0,66925421,,,192.0
61410,KEY_DOWN,Tab,c99683c5-54e4-44ab-9678-89dec02c839c,text,,66925421,,,368.0
62770,KEY_DOWN,,a680bf27-954c-48bc-b1a9-7b16eb0b56e3,text,531.0,66925421,,,1360.0
63074,KEY_DOWN,,a680bf27-954c-48bc-b1a9-7b16eb0b56e3,text,7749.0,66925421,,,304.0
63274,KEY_DOWN,,a680bf27-954c-48bc-b1a9-7b16eb0b56e3,text,316.0,66925421,,,200.0
64066,KEY_DOWN,Tab,a680bf27-954c-48bc-b1a9-7b16eb0b56e3,text,,66925421,,,792.0
45043,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,121.0,67179600,,,
45320,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,1013.0,67179600,,,277.0
45751,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7918.0,67179600,,,431.0
46419,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,555.0,67179600,,,668.0
47052,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,121.0,67179600,,,633.0
47209,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7750.0,67179600,,,157.0
47627,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7918.0,67179600,,,418.0
47833,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,555.0,67179600,,,206.0
48026,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,555.0,67179600,,,193.0
48241,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7751.0,67179600,,,215.0
48687,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7750.0,67179600,,,446.0
49139,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,555.0,67179600,,,452.0
49347,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,70.0,67179600,,,208.0
50323,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,7750.0,67179600,,,976.0
50510,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,70.0,67179600,,,187.0
50738,KEY_DOWN,,0f18b7ca-8285-413b-8785-222581535a02,text,117.0,67179600,,,228.0
51691,KEY_DOWN,Tab,0f18b7ca-8285-413b-8785-222581535a02,text,,67179600,,,953.0
52641,KEY_DOWN,,b799bde0-bd29-44c8-b01c-3710a6a2c1c6,text,74.0,67179600,,,950.0
52807,KEY_DOWN,,b799bde0-bd29-44c8-b01c-3710a6a2c1c6,text,7804.0,67179600,,,166.0
53131,KEY_DOWN,,b799bde0-bd29-44c8-b01c-3710a6a2c1c6,text,73.0,67179600,,,324.0
53331,KEY_DOWN,,b799bde0-bd29-44c8-b01c-3710a6a2c1c6,text,85.0,67179600,,,200.0
53661,KEY_DOWN,Tab,b799bde0-bd29-44c8-b01c-3710a6a2c1c6,text,,67179600,,,330.0
54915,KEY_DOWN,,387743e6-af0e-4faa-8c5e-fccfa54a8f87,text,7791.0,67179600,,,1254.0
55155,KEY_DOWN,,387743e6-af0e-4faa-8c5e-fccfa54a8f87,text,536.0,67179600,,,240.0
55370,KEY_DOWN,,387743e6-af0e-4faa-8c5e-fccfa54a8f87,text,78.0,67179600,,,215.0
61888,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,111.0,69085394,,,
62049,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,1107.0,69085394,,,161.0
63843,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,111.0,69085394,,,1794.0
63998,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,112.0,69085394,,,155.0
65869,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,604.0,69085394,,,1871.0
66199,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,1107.0,69085394,,,330.0
68419,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,88.0,69085394,,,2220.0
69096,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,604.0,69085394,,,677.0
69398,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,1142.0,69085394,,,302.0
70839,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,88.0,69085394,,,1441.0
71440,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,99.0,69085394,,,601.0
73763,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,424.0,69085394,,,2323.0
74866,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,604.0,69085394,,,1103.0
75047,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,604.0,69085394,,,181.0
75246,KEY_DOWN,,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,1142.0,69085394,,,199.0
75922,KEY_DOWN,Tab,dfabe4f3-8a1e-41f6-b6a0-0713ee94a874,text,,69085394,,,676.0
76673,KEY_DOWN,,261e0ed5-1012-4823-a1c1-54f515decc9d,text,7841.0,69085394,,,751.0
76979,KEY_DOWN,,261e0ed5-1012-4823-a1c1-54f515decc9d,text,7898.0,69085394,,,306.0
78216,KEY_DOWN,,261e0ed5-1012-4823-a1c1-54f515decc9d,text,103.0,69085394,,,1237.0
78666,KEY_DOWN,,261e0ed5-1012-4823-a1c1-54f515decc9d,text,115.0,69085394,,,450.0
79974,KEY_DOWN,Tab,261e0ed5-1012-4823-a1c1-54f515decc9d,text,,69085394,,,1308.0
80473,KEY_DOWN,,60306bee-f1e0-4572-9bb8-5d7bf0572934,text,1021.0,69085394,,,499.0
80679,KEY_DOWN,,60306bee-f1e0-4572-9bb8-5d7bf0572934,text,7819.0,69085394,,,206.0
80831,KEY_DOWN,,60306bee-f1e0-4572-9bb8-5d7bf0572934,text,87.0,69085394,,,152.0
55986,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,1096.0,69862002,,,
56163,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,118.0,69862002,,,177.0
56459,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,1046.0,69862002,,,296.0
56689,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,1046.0,69862002,,,230.0
57044,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,339.0,69862002,,,355.0
57283,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,75.0,69862002,,,239.0
57619,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,7713.0,69862002,,,336.0
58125,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,339.0,69862002,,,506.0
58376,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,108.0,69862002,,,251.0
58746,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,75.0,69862002,,,370.0
59281,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,1096.0,69862002,,,535.0
59506,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,7834.0,69862002,,,225.0
60199,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,519.0,69862002,,,693.0
60405,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,519.0,69862002,,,206.0
60807,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,339.0,69862002,,,402.0
61619,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,1096.0,69862002,,,812.0
61930,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,7713.0,69862002,,,311.0
62136,KEY_DOWN,,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,7834.0,69862002,,,206.0
62503,KEY_DOWN,Tab,1f44a855-fb75-4aac-9c08-7e4f6f5f760b,text,,69862002,,,367.0
64290,KEY_DOWN,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,text,97.0,69862002,,,1787.0
64436,KEY_DOWN,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,text,118.0,69862002,,,146.0
64667,KEY_DOWN,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,text,7786.0,69862002,,,231.0
64940,KEY_DOWN,,3753bdbb-d709-4622-ad5b-4f72afeedfa8,text,118.0,69862002,,,273.0
65350,KEY_DOWN,Tab,3753bdbb-d709-4622-ad5b-4f72afeedfa8,text,,69862002,,,410.0
65733,KEY_DOWN,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,text,635.0,69862002,,,383.0
65902,KEY_DOWN,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,text,381.0,69862002,,,169.0
66124,KEY_DOWN,,9739a21b-d1a0-4bd7-8bea-c70dd52adf52,text,82.0,69862002,,,222.0
43675,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,7872.0,70319959,,,
43922,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,478.0,70319959,,,247.0
44367,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,121.0,70319959,,,445.0
44584,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,197.0,70319959,,,217.0
45016,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,7872.0,70319959,,,432.0
45219,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,1086.0,70319959,,,203.0
45469,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,121.0,70319959,,,250.0
45809,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,197.0,70319959,,,340.0
46021,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,197.0,70319959,,,212.0
46268,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,7739.0,70319959,,,247.0
46732,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,1086.0,70319959,,,464.0
47198,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,197.0,70319959,,,466.0
47426,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,87.0,70319959,,,228.0
47998,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,1086.0,70319959,,,572.0
48472,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,87.0,70319959,,,474.0
48677,KEY_DOWN,,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,69.0,70319959,,,205.0
49647,KEY_DOWN,Tab,e24ac4cb-2f37-46e7-bbfc-a8531c01a194,text,,70319959,,,970.0
52292,KEY_DOWN,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,100.0,70319959,,,2645.0
52779,KEY_DOWN,Tab,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,,70319959,,,487.0
52990,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,67.0,70319959,,,211.0
53186,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,7788.0,70319959,,,196.0
54170,KEY_DOWN,Shift,7ef80005-189a-46d6-99bd-4961574f8f58,text,,70319959,True,,984.0
54583,KEY_DOWN,Tab,7ef80005-189a-46d6-99bd-4961574f8f58,text,,70319959,True,,413.0
55160,KEY_DOWN,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,587.0,70319959,,,577.0
55337,KEY_DOWN,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,100.0,70319959,,,177.0
55614,KEY_DOWN,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,70.0,70319959,,,277.0
55818,KEY_DOWN,,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,89.0,70319959,,,204.0
56002,KEY_DOWN,Tab,ac920b4a-34f7-4f43-ba2e-cde5fbde74df,text,,70319959,,,184.0
57418,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,116.0,70319959,,,1416.0
58445,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,7788.0,70319959,,,1027.0
58624,KEY_DOWN,,7ef80005-189a-46d6-99bd-4961574f8f58,text,617.0,70319959,,,179.0
59546,KEY_DOWN,Backspace,7ef80005-189a-46d6-99bd-4961574f8f58,text,,70319959,,,922.0
